system:index,AreaHa,Categoria,DataConcl,DataInici,Fonte,InstExecu,InstFinan,InstGest,MetComb,MetPrinc,Monitora,Motivacao,NmProjeto,Privacidad,ProjAtivo,Projeto,TipoArea,class_area_ha,class_id,class_year,index,.geo
16_0_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1985,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_1_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1986,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_2_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1987,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_3_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1988,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_4_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1989,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_5_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1990,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_6_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1991,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_7_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1992,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_8_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1993,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_9_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1994,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_10_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1995,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_11_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1996,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_12_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1997,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_13_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1998,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_14_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,1999,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_15_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2000,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_16_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2001,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_17_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2002,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_18_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2003,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_19_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2004,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_20_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2005,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_21_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2006,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_22_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2007,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_23_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2008,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_24_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2009,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_25_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2010,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_26_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2011,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_27_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2012,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_28_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2013,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_29_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2014,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_30_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2015,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_31_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2016,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_32_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2017,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_33_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2018,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_34_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2019,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_35_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2020,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_36_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2021,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_37_0,0.06253498,restauracao,,,Araticum,"SEMIL - Secretaria de Meio Ambiente, Infraestrutura e Logística de SP",Não identificado,Não identificado,Não identificado,isolamento,Não identificado,Não identificado,Não identificado,nao definido,Não identificado,Não identificado,Não identificado,0.06064733180625766,9,2022,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
